School Code,District Code,Region,Grade 2012,Ach 2012,Grth 2012,Grade 2011,Ach 2011,Grth 2011,Grade 2010,Ach 2010,Grth 2010,FRL 2012,FRL 2011,FRL 2010,Asian 2012,Black 2012,hisp 2012,White 2012,Asian 2011,Black 2011,hisp 2011,White 2011,Asian 2010,Black 2010,hisp 2010,White 2010
8030,2690,Pikes Peak,5,6,3,5,6,5,5,6,5,78.87%,80.3%,80.3%,0,0.026699029,0.609223301,0.339805825,0.002369668,0.021327014,0.575829384,0.383886256,0.002369668,0.021327014,0.575829384,0.383886256
8372,3000,Northwest,10,9,8,12,10,13,8,9,7,10.80%,8.3%,8.3%,0.004694836,0.009389671,0.0657277,0.882629108,0,0,0.029268293,0.931707317,0,0,0.029268293,0.931707317
7228,1010,Pikes Peak,4,5,5,3,5,3,4,5,3,93.98%,87.4%,87.4%,0.011278195,0.12406015,0.360902256,0.394736842,0.009345794,0.135514019,0.359813084,0.387850467,0.009345794,0.135514019,0.359813084,0.387850467
7232,180,Metro,13,13,13,13,13,12,12,13,12,25.83%,22.6%,22.6%,0.102649007,0.114238411,0.180463576,0.514900662,0.081833061,0.111292962,0.173486088,0.548281506,0.081833061,0.111292962,0.173486088,0.548281506
2912,470,North Central,7,10,7,9,10,7,9,10,9,15.11%,13.0%,13.0%,0.052845528,0.012195122,0.12195122,0.780487805,0.05465587,0.010121457,0.139676113,0.779352227,0.05465587,0.010121457,0.139676113,0.779352227
3138,900,Metro,11,10,10,10,10,9,10,10,9,7.01%,8.6%,8.6%,0.040590406,0.018450185,0.086715867,0.808118081,0.033707865,0.02247191,0.065543071,0.829588015,0.033707865,0.02247191,0.065543071,0.829588015
7350,1550,North Central,9,9,9,12,9,12,9,9,9,37.26%,28.7%,28.7%,0.02278481,0.007594937,0.192405063,0.721518987,0.016997167,0.002832861,0.186968839,0.722379603,0.016997167,0.002832861,0.186968839,0.722379603
7238,1420,Metro,12,13,9,12,13,10,12,12,10,3.72%,3.7%,3.7%,0.034739454,0.00248139,0.049627792,0.853598015,0.028947368,0,0.047368421,0.873684211,0.028947368,0,0.047368421,0.873684211
5985,3120,North Central,8,6,7,6,7,6,7,7,6,35.25%,36.1%,36.1%,0.005565863,0.005565863,0.293135436,0.686456401,0.008210181,0.006568144,0.315270936,0.650246305,0.008210181,0.006568144,0.315270936,0.650246305
3144,70,Metro,6,1,9,3,1,6,1,1,1,94.10%,87.8%,87.8%,0.025423729,0.005649718,0.892655367,0.053672316,0.046831956,0.011019284,0.876033058,0.05785124,0.046831956,0.011019284,0.876033058,0.05785124
5196,1550,North Central,6,6,6,6,7,6,9,7,9,46.70%,39.8%,39.8%,0.021276596,0.008510638,0.382978723,0.559574468,0.018987342,0.010548523,0.314345992,0.626582278,0.018987342,0.010548523,0.314345992,0.626582278
7247,1040,Pikes Peak,9,9,9,7,9,6,9,9,7,11.64%,10.3%,10.3%,0.023913043,0.036956522,0.12173913,0.773913043,0.020833333,0.034722222,0.125,0.766203704,0.020833333,0.034722222,0.125,0.766203704
2232,900,Metro,7,6,8,7,7,6,7,8,6,15.40%,12.3%,12.3%,0.008321775,0.008321775,0.140083218,0.811373093,0.011396011,0.00997151,0.126780627,0.824786325,0.011396011,0.00997151,0.126780627,0.824786325
1106,880,Metro,6,4,8,6,4,7,7,4,9,95.67%,95.0%,95.0%,0.002267574,0.002267574,0.954648526,0.029478458,0.002178649,0,0.952069717,0.034858388,0.002178649,0,0.952069717,0.034858388
4333,470,North Central,8,8,7,9,8,9,6,7,6,14.33%,14.6%,14.6%,0.036858974,0.020833333,0.128205128,0.807692308,0.040518639,0.022690438,0.106969206,0.811993517,0.040518639,0.022690438,0.106969206,0.811993517
3924,2690,Pikes Peak,12,9,12,12,10,11,7,9,6,73.08%,75.9%,75.9%,0,0.020588235,0.632352941,0.329411765,0,0.027027027,0.616216216,0.332432432,0,0.027027027,0.616216216,0.332432432
5988,1010,Pikes Peak,4,5,6,2,3,4,1,3,3,88.53%,88.7%,88.7%,0.019950125,0.059850374,0.658354115,0.204488778,0.019184652,0.100719424,0.6882494,0.148681055,0.019184652,0.100719424,0.6882494,0.148681055
5210,2000,West Central,9,5,12,6,6,6,5,6,5,52.10%,51.4%,51.4%,0,0.005540166,0.177285319,0.764542936,0.002439024,0.007317073,0.190243902,0.73902439,0.002439024,0.007317073,0.190243902,0.73902439
2234,900,Metro,9,9,10,10,9,10,11,10,12,8.11%,9.6%,9.6%,0.054054054,0.022257552,0.138314785,0.73290938,0.041186161,0.031301483,0.10708402,0.787479407,0.041186161,0.031301483,0.10708402,0.787479407
3172,900,Metro,7,9,6,7,10,7,9,10,8,9.67%,9.4%,9.4%,0.018587361,0,0.144981413,0.795539033,0.010830325,0.003610108,0.122743682,0.826714801,0.010830325,0.003610108,0.122743682,0.826714801
6404,470,North Central,5,2,6,6,3,9,5,3,6,86.59%,89.3%,89.3%,0,0,0.818428184,0.176151762,0.005102041,0,0.81377551,0.176020408,0.005102041,0,0.81377551,0.176020408
1126,1010,Pikes Peak,6,7,5,9,7,6,5,6,5,25.71%,28.8%,28.8%,0.022624434,0.004524887,0.126696833,0.764705882,0.019900498,0.004975124,0.134328358,0.766169154,0.019900498,0.004975124,0.134328358,0.766169154
3175,1010,Pikes Peak,9,8,9,9,8,9,9,9,10,21.07%,21.0%,21.0%,0.034596376,0.057660626,0.138385502,0.690280066,0.02680067,0.046901173,0.147403685,0.69681742,0.02680067,0.046901173,0.147403685,0.69681742
1131,900,Metro,9,11,8,11,12,8,12,11,9,4.51%,4.0%,4.0%,0.020491803,0.006147541,0.06557377,0.856557377,0.017821782,0.005940594,0.059405941,0.885148515,0.017821782,0.005940594,0.059405941,0.885148515
7277,130,Metro,8,6,8,8,7,7,9,6,9,35.72%,36.4%,36.4%,0.123152709,0.075123153,0.217980296,0.511083744,0.103761349,0.080415045,0.229571984,0.518806744,0.103761349,0.080415045,0.229571984,0.518806744
3182,1350,Northwest,10,9,11,11,9,9,9,9,9,20.70%,18.5%,18.5%,0,0.008130081,0.134146341,0.833333333,0,0.007662835,0.130268199,0.850574713,0,0.007662835,0.130268199,0.850574713
9328,1420,Metro,8,7,7,9,8,9,8,7,7,32.64%,30.1%,30.1%,0.020754717,0.011320755,0.181132075,0.747169811,0.016470588,0,0.188235294,0.745882353,0.016470588,0,0.188235294,0.745882353
5233,140,Metro,9,9,8,8,9,6,9,9,9,21.55%,22.9%,22.9%,0.026465028,0.017013233,0.27221172,0.652173913,0.028846154,0.017307692,0.280769231,0.644230769,0.028846154,0.017307692,0.280769231,0.644230769
7282,1420,Metro,12,12,11,12,12,10,9,12,9,9.78%,9.4%,9.4%,0.028391167,0,0.088328076,0.832807571,0.028125,0.00625,0.10625,0.81875,0.028125,0.00625,0.10625,0.81875
2902,1110,Pikes Peak,6,7,6,7,8,6,8,6,7,40.06%,32.9%,32.9%,0.011730205,0.041055718,0.190615836,0.692082111,0.020648968,0.056047198,0.18879056,0.690265487,0.020648968,0.056047198,0.18879056,0.690265487
9334,990,Pikes Peak,6,7,6,6,6,6,6,7,7,45.88%,48.1%,48.1%,0.00777605,0.090202177,0.262830482,0.531881804,0.016694491,0.09015025,0.25542571,0.532554257,0.016694491,0.09015025,0.25542571,0.532554257
6676,880,Metro,9,6,12,9,6,10,9,6,12,64.16%,60.1%,60.1%,0.022435897,0.346153846,0.21474359,0.355769231,0.016949153,0.327683616,0.248587571,0.355932203,0.016949153,0.327683616,0.248587571,0.355932203
5244,2000,West Central,6,7,5,6,9,5,6,9,6,33.61%,36.0%,36.0%,0.011538462,0,0.138461538,0.830769231,0.013888889,0,0.121527778,0.836805556,0.013888889,0,0.121527778,0.836805556
1150,1500,Northeast,1,5,1,1,6,1,3,6,1,56.61%,58.6%,58.6%,0,0.008264463,0.305785124,0.673553719,0,0.00862069,0.353448276,0.637931034,0,0.00862069,0.353448276,0.637931034
7701,1420,Metro,5,7,3,4,7,1,8,7,5,2.26%,15.6%,15.6%,0.024640657,0.012320329,0.137577002,0.776180698,0.02004008,0,0.140280561,0.793587174,0.02004008,0,0.140280561,0.793587174
7296,910,Northwest,9,9,9,10,9,11,10,9,8,32.30%,27.6%,27.6%,0.025641026,0.003663004,0.289377289,0.633699634,0.025641026,0.007326007,0.311355311,0.611721612,0.025641026,0.007326007,0.311355311,0.611721612
7297,900,Metro,12,11,12,12,12,12,12,10,11,2.47%,1.4%,1.4%,0.062590975,0.008733624,0.07860262,0.800582242,0.068150209,0.009735744,0.080667594,0.798331015,0.068150209,0.009735744,0.080667594,0.798331015
1155,130,Metro,6,7,6,8,7,7,7,7,6,17.77%,17.8%,17.8%,0.066450567,0.108589951,0.110210697,0.646677472,0.074003795,0.108159393,0.130929791,0.631878558,0.074003795,0.108159393,0.130929791,0.631878558
8385,3000,Northwest,9,10,7,9,11,6,9,12,7,26.69%,20.4%,20.4%,0.007462687,0,0.21641791,0.764925373,0.011278195,0,0.169172932,0.804511278,0.011278195,0,0.169172932,0.804511278
9352,2505,North Central,7,7,6,6,7,6,6,6,7,33.02%,29.4%,29.4%,0,0,0.14516129,0.85483871,0.007518797,0,0.127819549,0.864661654,0.007518797,0,0.127819549,0.864661654
5997,900,Metro,6,12,6,6,10,5,6,9,5,3.39%,4.2%,4.2%,0.035051546,0.006185567,0.088659794,0.830927835,0.038934426,0.008196721,0.067622951,0.831967213,0.038934426,0.008196721,0.067622951,0.831967213
1168,190,Northeast,6,6,3,6,7,5,6,7,4,53.30%,43.6%,43.6%,0.010989011,0.003663004,0.113553114,0.835164835,0.011363636,0.007575758,0.09469697,0.863636364,0.011363636,0.007575758,0.09469697,0.863636364
3218,1010,Pikes Peak,6,6,8,6,6,6,7,7,6,53.71%,53.4%,53.4%,0.017977528,0.060674157,0.247191011,0.570786517,0.019230769,0.067307692,0.240384615,0.579326923,0.019230769,0.067307692,0.240384615,0.579326923
3220,1160,Pikes Peak,9,6,8,6,6,6,5,6,5,49.47%,54.5%,54.5%,0.009259259,0,0.064814815,0.898148148,0,0,0.051282051,0.914529915,0,0,0.051282051,0.914529915
7317,1110,Pikes Peak,7,6,6,6,6,6,7,7,6,26.88%,27.8%,27.8%,0.023608769,0.082630691,0.254637437,0.536256324,0.025641026,0.073717949,0.259615385,0.557692308,0.025641026,0.073717949,0.259615385,0.557692308
7319,900,Metro,8,9,6,8,9,6,7,9,7,3.92%,4.4%,4.4%,0.044117647,0.00245098,0.075980392,0.835784314,0.03874092,0,0.070217918,0.840193705,0.03874092,0,0.070217918,0.840193705
3224,1150,Pikes Peak,5,6,5,3,6,2,3,6,2,62.19%,63.0%,63.0%,0.006711409,0.004474273,0.174496644,0.776286353,0.00443459,0.00443459,0.161862528,0.789356984,0.00443459,0.00443459,0.161862528,0.789356984
8388,1520,Southwest,7,10,6,8,11,6,9,12,5,44.81%,39.0%,39.0%,0,0,0.207100592,0.769230769,0,0,0.166666667,0.814102564,0,0,0.166666667,0.814102564
9370,1550,North Central,6,7,5,6,6,6,5,6,5,38.23%,36.9%,36.9%,0.008350731,0.010438413,0.154488518,0.801670146,0.012765957,0.008510638,0.161702128,0.8,0.012765957,0.008510638,0.161702128,0.8
7325,1550,North Central,9,8,8,12,8,11,9,9,7,35.39%,34.6%,34.6%,0,0.007075472,0.139150943,0.83490566,0,0.012594458,0.166246851,0.803526448,0,0.012594458,0.166246851,0.803526448
1186,1550,North Central,6,7,6,7,8,9,6,7,6,43.63%,43.1%,43.1%,0.005847953,0.005847953,0.157894737,0.798245614,0.006410256,0,0.150641026,0.814102564,0.006410256,0,0.150641026,0.814102564
9380,1550,North Central,12,12,12,12,12,10,12,12,12,11.94%,7.2%,7.2%,0.053475936,0.001782531,0.049910873,0.844919786,0.045725646,0.001988072,0.043737575,0.868787276,0.045725646,0.001988072,0.043737575,0.868787276
3238,1040,Pikes Peak,9,9,9,7,9,6,9,8,9,29.31%,30.0%,30.0%,0.035971223,0.076738609,0.143884892,0.685851319,0.039215686,0.078431373,0.134803922,0.696078431,0.039215686,0.078431373,0.134803922,0.696078431
3241,900,Metro,9,9,8,8,9,6,7,9,6,6.42%,5.6%,5.6%,0.014925373,0.004477612,0.107462687,0.825373134,0.010115607,0.005780347,0.083815029,0.854046243,0.010115607,0.005780347,0.083815029,0.854046243
7338,2020,Northwest,6,6,6,6,6,6,5,6,3,40.89%,36.2%,36.2%,0.003378378,0.003378378,0.14527027,0.817567568,0.003984064,0.011952191,0.107569721,0.852589641,0.003984064,0.011952191,0.107569721,0.852589641
7339,1110,Pikes Peak,8,7,6,7,7,6,7,7,6,21.61%,24.2%,24.2%,0.041369472,0.049928673,0.236804565,0.604850214,0.039473684,0.049707602,0.214912281,0.65497076,0.039473684,0.049707602,0.214912281,0.65497076
5292,1550,North Central,9,9,9,12,9,11,9,9,9,39.27%,33.3%,33.3%,0.018324607,0.023560209,0.151832461,0.735602094,0.021505376,0.01344086,0.155913978,0.731182796,0.021505376,0.01344086,0.155913978,0.731182796
7342,2590,West Central,9,9,6,6,9,6,6,10,6,40.76%,39.9%,39.9%,0,0,0.077777778,0.877777778,0.005988024,0,0.101796407,0.832335329,0.005988024,0,0.101796407,0.832335329
200,2660,Southeast,5,10,3,9,12,6,9,10,7,41.54%,38.1%,38.1%,0,0,0.223076923,0.730769231,0,0,0.206349206,0.738095238,0,0,0.206349206,0.738095238
5302,480,Metro,11,11,12,9,11,8,9,12,6,12.05%,14.0%,14.0%,0.032846715,0.009124088,0.102189781,0.813868613,0.023391813,0.007797271,0.107212476,0.822612086,0.023391813,0.007797271,0.107212476,0.822612086
1210,970,Pikes Peak,5,6,2,6,6,4,5,6,4,48.53%,47.0%,47.0%,0.008733624,0.021834061,0.087336245,0.860262009,0.008130081,0,0.085365854,0.894308943,0.008130081,0,0.085365854,0.894308943
7356,1195,Northwest,6,5,7,6,5,9,6,6,8,56.04%,55.0%,55.0%,0,0.001328021,0.452855246,0.523240372,0,0.00132626,0.49734748,0.486737401,0,0.00132626,0.49734748,0.486737401
3262,2000,West Central,6,6,6,3,5,3,5,5,5,54.57%,54.5%,54.5%,0,0.006147541,0.266393443,0.678278689,0.002109705,0.010548523,0.248945148,0.710970464,0.002109705,0.010548523,0.248945148,0.710970464
9412,1420,Metro,5,6,5,6,6,6,6,6,6,56.76%,54.6%,54.6%,0.033783784,0.016891892,0.380067568,0.535472973,0.031948882,0.014376997,0.369009585,0.53514377,0.031948882,0.014376997,0.369009585,0.53514377
3272,180,Metro,6,1,7,3,1,5,3,3,6,90.11%,91.6%,91.6%,0.063043478,0.113043478,0.715217391,0.067391304,0.055452865,0.118299445,0.728280961,0.064695009,0.055452865,0.118299445,0.728280961,0.064695009
5666,310,Southeast,6,6,9,6,6,7,7,6,9,61.54%,60.6%,60.6%,0,0,0.303225806,0.690322581,0,0.005747126,0.304597701,0.683908046,0,0.005747126,0.304597701,0.683908046
9424,1420,Metro,8,9,6,9,9,6,7,10,6,19.18%,14.0%,14.0%,0.01875,0.00625,0.06875,0.884375,0.018348624,0.003058104,0.070336391,0.889908257,0.018348624,0.003058104,0.070336391,0.889908257
9426,40,Metro,9,9,9,7,8,7,7,6,6,19.78%,15.6%,15.6%,0.098083427,0.005636979,0.243517475,0.606538895,0.089805825,0.008495146,0.26092233,0.587378641,0.089805825,0.008495146,0.26092233,0.587378641
9427,1420,Metro,6,9,6,6,9,4,8,9,6,4.88%,13.6%,13.6%,0.010670732,0.004573171,0.141768293,0.795731707,0.009852217,0.004926108,0.126436782,0.819376026,0.009852217,0.004926108,0.126436782,0.819376026
9429,1420,Metro,12,12,10,12,12,9,11,12,8,5.62%,5.9%,5.9%,0.041733547,0.001605136,0.085072231,0.849117175,0.036918138,0,0.08988764,0.852327448,0.036918138,0,0.08988764,0.852327448
3286,3085,North Central,6,7,6,9,9,9,12,7,13,48.91%,47.9%,47.9%,0,0.01459854,0.233576642,0.751824818,0,0.020547945,0.260273973,0.719178082,0,0.020547945,0.260273973,0.719178082
9432,1420,Metro,13,13,11,12,13,10,13,13,12,8.48%,8.2%,8.2%,0.0592,0.0064,0.152,0.728,0.054487179,0.004807692,0.153846154,0.741987179,0.054487179,0.004807692,0.153846154,0.741987179
9434,2000,West Central,12,9,13,10,9,9,10,9,9,35.78%,33.1%,33.1%,0.004310345,0.004310345,0.125,0.827586207,0.0041841,0.0041841,0.142259414,0.815899582,0.0041841,0.0041841,0.142259414,0.815899582
7388,1195,Northwest,4,6,3,5,6,3,4,6,3,46.53%,45.9%,45.9%,0.008163265,0.002721088,0.379591837,0.585034014,0.004054054,0.002702703,0.395945946,0.575675676,0.004054054,0.002702703,0.395945946,0.575675676
1245,470,North Central,5,6,5,5,6,4,5,6,5,32.18%,31.5%,31.5%,0.005464481,0.012750455,0.222222222,0.735883424,0.010989011,0.014652015,0.206959707,0.749084249,0.010989011,0.014652015,0.206959707,0.749084249
5342,880,Metro,6,6,6,6,6,6,6,6,6,39.41%,39.9%,39.9%,0.043564356,0.192079208,0.201980198,0.514851485,0.039473684,0.214285714,0.189849624,0.515037594,0.039473684,0.214285714,0.189849624,0.515037594
3296,880,Metro,6,1,9,6,3,12,6,1,12,97.93%,98.1%,98.1%,0,0.017948718,0.920512821,0.041025641,0,0.016997167,0.934844193,0.019830028,0,0.016997167,0.934844193,0.019830028
9445,1010,Pikes Peak,4,5,3,6,5,6,3,5,1,77.98%,77.3%,77.3%,0.002793296,0.044692737,0.335195531,0.530726257,0.00802139,0.040106952,0.307486631,0.548128342,0.00802139,0.040106952,0.307486631,0.548128342
5350,1420,Metro,9,9,7,8,9,7,10,9,10,27.33%,17.3%,17.3%,0.02,0.008333333,0.17,0.753333333,0.024070022,0.015317287,0.148796499,0.768052516,0.024070022,0.015317287,0.148796499,0.768052516
8060,40,Metro,7,6,6,8,6,8,8,6,8,67.23%,66.1%,66.1%,0.001697793,0.003395586,0.760611205,0.21901528,0.003496503,0.001748252,0.75,0.227272727,0.003496503,0.001748252,0.75,0.227272727
7402,1520,Southwest,8,10,7,9,10,8,9,10,9,18.86%,24.0%,24.0%,0.005199307,0.005199307,0.103986135,0.828422877,0.009280742,0.002320186,0.143851508,0.784222738,0.009280742,0.002320186,0.143851508,0.784222738
4306,490,Northwest,6,6,3,6,7,3,6,6,3,45.89%,46.3%,46.3%,0.006507592,0.006507592,0.082429501,0.874186551,0.00921659,0.00921659,0.087557604,0.866359447,0.00921659,0.00921659,0.087557604,0.866359447
9010,1030,Pikes Peak,9,7,6,9,9,9,6,9,6,35.51%,30.4%,30.4%,0.01369863,0,0.047945205,0.890410959,0.006802721,0,0.040816327,0.918367347,0.006802721,0,0.040816327,0.918367347
5361,180,Metro,9,3,9,5,1,9,5,1,7,89.71%,88.9%,88.9%,0.014705882,0.209558824,0.658088235,0.069852941,0.010380623,0.266435986,0.647058824,0.058823529,0.010380623,0.266435986,0.647058824,0.058823529
5364,470,North Central,10,8,11,12,7,13,12,7,13,20.92%,18.0%,18.0%,0.035830619,0.016286645,0.091205212,0.850162866,0.048951049,0.006993007,0.104895105,0.835664336,0.048951049,0.006993007,0.104895105,0.835664336
9462,70,Metro,4,1,6,1,1,4,3,1,5,88.38%,84.7%,84.7%,0.036630037,0.010989011,0.688644689,0.227106227,0.026785714,0.008928571,0.736607143,0.1875,0.026785714,0.008928571,0.736607143,0.1875
3320,1560,North Central,8,9,9,8,8,7,7,8,6,57.61%,55.4%,55.4%,0.003623188,0.02173913,0.268115942,0.677536232,0,0.015503876,0.282945736,0.678294574,0,0.015503876,0.282945736,0.678294574
1273,130,Metro,11,9,11,12,9,12,12,9,12,19.78%,19.7%,19.7%,0.080181543,0.096822995,0.146747352,0.627836611,0.073699422,0.102601156,0.169075145,0.598265896,0.073699422,0.102601156,0.169075145,0.598265896
1920,1560,North Central,6,9,6,7,9,7,6,8,6,39.42%,36.2%,36.2%,0.007211538,0.016826923,0.216346154,0.706730769,0.009389671,0.004694836,0.20657277,0.732394366,0.009389671,0.004694836,0.20657277,0.732394366
3330,870,West Central,7,7,6,6,7,6,7,7,7,60.98%,63.1%,63.1%,0.00907441,0.005444646,0.33938294,0.609800363,0.003710575,0.003710575,0.306122449,0.653061224,0.003710575,0.003710575,0.306122449,0.653061224
1238,1420,Metro,10,7,10,10,8,12,12,9,13,44.94%,42.2%,42.2%,0,0.011904762,0.202380952,0.732142857,0.00625,0.00625,0.225,0.696875,0.00625,0.00625,0.225,0.696875
4680,500,Northwest,9,9,9,8,9,9,6,8,5,48.96%,46.5%,46.5%,0.008955224,0,0.16119403,0.808955224,0.009009009,0,0.15015015,0.813813814,0.009009009,0,0.15015015,0.813813814
3340,880,Metro,6,5,7,6,5,7,7,5,8,88.85%,86.9%,86.9%,0.018032787,0.13442623,0.73442623,0.070491803,0.023121387,0.119942197,0.755780347,0.060693642,0.023121387,0.119942197,0.755780347,0.060693642
7042,2600,Metro,10,7,9,9,9,7,7,10,6,33.70%,32.4%,32.4%,0.011090573,0.005545287,0.101663586,0.835489834,0.010221465,0.003407155,0.091993186,0.860306644,0.010221465,0.003407155,0.091993186,0.860306644
1296,1180,Northwest,3,3,6,3,3,4,5,3,5,59.94%,61.3%,61.3%,0.003058104,0,0.694189602,0.28440367,0,0,0.704402516,0.273584906,0,0,0.704402516,0.273584906
9490,1420,Metro,9,9,8,9,9,9,9,9,9,20.00%,16.0%,16.0%,0.053356282,0.003442341,0.194492255,0.724612737,0.045826514,0.003273322,0.168576105,0.754500818,0.045826514,0.003273322,0.168576105,0.754500818
1299,3090,North Central,2,6,1,5,6,2,5,7,2,17.68%,17.1%,17.1%,0,0,0.091463415,0.87195122,0.006329114,0,0.088607595,0.879746835,0.006329114,0,0.088607595,0.879746835
9494,20,Metro,5,6,6,6,6,6,6,5,7,59.47%,54.0%,54.0%,0.064587973,0.020044543,0.454342984,0.429844098,0.025793651,0.007936508,0.404761905,0.537698413,0.025793651,0.007936508,0.404761905,0.537698413
9496,880,Metro,3,1,7,6,1,10,6,3,6,97.11%,97.7%,97.7%,0.033381713,0.020319303,0.908563135,0.023222061,0.045387994,0.017569546,0.890190337,0.030746706,0.045387994,0.017569546,0.890190337,0.030746706
5404,1010,Pikes Peak,7,8,6,7,9,6,8,9,6,61.00%,54.2%,54.2%,0.015463918,0.082474227,0.306701031,0.474226804,0.013157895,0.086842105,0.302631579,0.497368421,0.013157895,0.086842105,0.302631579,0.497368421
8342,1480,Northeast,5,6,4,2,6,2,2,6,2,56.41%,51.4%,51.4%,0,0,0.160377358,0.839622642,0.009174312,0.009174312,0.183486239,0.770642202,0.009174312,0.009174312,0.183486239,0.770642202
7886,2700,Pikes Peak,7,7,7,6,8,6,6,6,6,37.05%,28.9%,28.9%,0.013232514,0.009451796,0.327032136,0.612476371,0.021653543,0.003937008,0.32480315,0.627952756,0.021653543,0.003937008,0.32480315,0.627952756
7460,1040,Pikes Peak,7,10,6,6,9,5,6,9,6,17.73%,16.6%,16.6%,0.031976744,0.031976744,0.127906977,0.729651163,0.031518625,0.051575931,0.103151862,0.753581662,0.031518625,0.051575931,0.103151862,0.753581662
7462,1420,Metro,8,10,5,6,11,2,6,12,5,1.09%,0.0%,0.0%,0.033333333,0.007142857,0.047619048,0.880952381,0.037593985,0.002506266,0.032581454,0.904761905,0.037593985,0.002506266,0.032581454,0.904761905
7463,1110,Pikes Peak,6,7,4,6,7,5,6,7,3,12.22%,0.4%,0.4%,0.01793722,0.034753363,0.151345291,0.72309417,0.03030303,0.054112554,0.154761905,0.713203463,0.03030303,0.054112554,0.154761905,0.713203463
7464,470,North Central,5,5,6,6,5,7,5,5,5,89.40%,88.9%,88.9%,0.007009346,0.007009346,0.918224299,0.060747664,0.006880734,0.002293578,0.887614679,0.096330275,0.006880734,0.002293578,0.887614679,0.096330275
1321,1828,Northeast,5,6,3,6,7,5,5,6,3,57.96%,55.5%,55.5%,0.009501188,0.007125891,0.280285036,0.641330166,0.014117647,0.004705882,0.256470588,0.689411765,0.014117647,0.004705882,0.256470588,0.689411765
9514,180,Metro,3,1,6,3,1,6,3,1,6,81.10%,81.9%,81.9%,0.030927835,0.187285223,0.609965636,0.115120275,0.037520392,0.174551387,0.618270799,0.120717781,0.037520392,0.174551387,0.618270799,0.120717781
1324,880,Metro,10,12,9,12,10,12,9,9,10,16.06%,19.1%,19.1%,0.032019704,0.054187192,0.13546798,0.68226601,0.045,0.06,0.165,0.645,0.045,0.06,0.165,0.645
5422,550,Southwest,8,9,6,6,10,4,6,9,6,75.11%,78.4%,78.4%,0,0.017467249,0.502183406,0.454148472,0,0.012448133,0.489626556,0.473029046,0,0.012448133,0.489626556,0.473029046
3976,2690,Pikes Peak,7,6,8,6,6,6,4,6,2,63.93%,61.4%,61.4%,0.012631579,0.025263158,0.690526316,0.263157895,0.012121212,0.022222222,0.656565657,0.301010101,0.012121212,0.022222222,0.656565657,0.301010101
9692,3020,Pikes Peak,6,9,4,6,7,5,6,7,3,40.81%,36.9%,36.9%,0.00243309,0.00243309,0.114355231,0.832116788,0.004901961,0.007352941,0.105392157,0.843137255,0.004901961,0.007352941,0.105392157,0.843137255
7476,130,Metro,10,12,9,11,11,10,11,12,9,6.60%,7.2%,7.2%,0.122938531,0.064467766,0.103448276,0.691154423,0.113235294,0.072058824,0.097058824,0.692647059,0.113235294,0.072058824,0.097058824,0.692647059
1334,1000,Pikes Peak,6,6,6,6,6,5,5,6,4,72.36%,72.1%,72.1%,0.008130081,0.12195122,0.231707317,0.550813008,0.01446281,0.140495868,0.19214876,0.553719008,0.01446281,0.140495868,0.19214876,0.553719008
3385,540,Metro,6,9,6,10,11,9,10,10,9,11.32%,14.7%,14.7%,0,0.008064516,0.112903226,0.846774194,0.006849315,0,0.123287671,0.828767123,0.006849315,0,0.123287671,0.828767123
7482,1010,Pikes Peak,6,6,6,6,6,6,8,6,9,86.15%,86.6%,86.6%,0.008391608,0.093706294,0.664335664,0.179020979,0.008836524,0.095729013,0.659793814,0.18556701,0.008836524,0.095729013,0.659793814,0.18556701
7483,1420,Metro,9,9,9,9,9,9,7,10,6,12.41%,13.0%,13.0%,0.037470726,0.004683841,0.114754098,0.793911007,0.044917258,0.004728132,0.104018913,0.803782506,0.044917258,0.004728132,0.104018913,0.803782506
1340,1010,Pikes Peak,6,6,7,6,6,5,1,6,1,77.13%,75.5%,75.5%,0.011019284,0.074380165,0.41322314,0.393939394,0.010869565,0.092391304,0.342391304,0.445652174,0.010869565,0.092391304,0.342391304,0.445652174
7050,2865,Northeast,6,9,2,6,9,2,6,9,3,69.12%,72.9%,72.9%,0,0,0.176470588,0.808823529,0,0,0.214285714,0.757142857,0,0,0.214285714,0.757142857
3392,980,Pikes Peak,6,5,5,6,6,5,6,5,7,79.49%,87.4%,87.4%,0.055232558,0.200581395,0.386627907,0.319767442,0.043478261,0.220289855,0.35942029,0.330434783,0.043478261,0.220289855,0.35942029,0.330434783
1345,880,Metro,5,5,6,3,5,3,5,5,6,83.11%,85.8%,85.8%,0.00456621,0.00913242,0.878995434,0.091324201,0.004819277,0.014457831,0.874698795,0.084337349,0.004819277,0.014457831,0.874698795,0.084337349
5446,2070,Southwest,6,6,6,8,6,9,9,6,9,74.86%,68.5%,68.5%,0,0,0.142857143,0.76,0,0,0.160493827,0.777777778,0,0,0.160493827,0.777777778
9544,480,Metro,9,6,10,7,7,6,7,8,9,35.79%,35.2%,35.2%,0.063451777,0.030456853,0.276649746,0.588832487,0.040650407,0.024390244,0.249322493,0.634146341,0.040650407,0.024390244,0.249322493,0.634146341
5004,1420,Metro,6,5,6,9,6,9,6,6,6,79.96%,78.3%,78.3%,0.082061069,0.013358779,0.671755725,0.194656489,0.079225352,0.012323944,0.672535211,0.197183099,0.079225352,0.012323944,0.672535211,0.197183099
